year,contract_month,client_segment_id,customer_type_id,entity_id,family_id,counterpart_id,contract_collateral_type,local_curr_orig_risk_amount,euribor_12m_pct,euribor_3m_pct,tedr_pct,spread_pct,spread_pct_real,ref_pct,m_freq,inflation_rate,gdp_growth,unemployment_rate,euribor_ref_pct,tiene_euribor_12m,tiene_euribor_3m,spread_pred,tin_pred_dec,tedr_pred_pct
2010,10,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,91466.08,,0.998,3.9299,2.882,2.882,0.9979999999999999,3,1.8,0.07,20.21,0.998,0,1,1.2073940114394774,0.022053940114394772,2.221646281751899
2010,9,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,4654.72,1.42,,19.2937,16.352,16.352,1.42,12,1.8,-0.05,20.08,1.42,1,0,14.573243708964439,0.15993243708964439,17.219264075238705
2010,8,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,13030.32,1.421,,7.107,5.464,5.464,1.421,12,1.8,-0.05,20.08,1.421,1,0,4.539110284188035,0.059601102841880346,6.125649521967502
2010,8,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),1314495.78,,0.896,2.3326,1.419,1.419,0.8960000000000001,3,1.8,-0.05,20.08,0.896,0,1,1.190359185580501,0.02086359185580501,2.1009024703503743
2010,6,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),5908766.29,,0.728,2.3818,1.635,1.635,0.728,3,1.8,0.21,19.91,0.728,0,1,1.1768288988117142,0.01904828898811714,1.9169490738131234
2010,4,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,26856.79,1.225,,9.251,7.655,7.655,1.225,12,1.8,0.21,19.91,1.225,1,0,4.5157632929497415,0.05740763292949741,5.894248146407466
2010,10,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,129010.03,1.495,,2.636,1.11,1.11,1.495,12,1.8,0.07,20.21,1.495,1,0,0.5287615643774526,0.020237615643774527,2.0426390410918316
2010,10,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,3961.12,1.495,,19.316,16.296,16.296,1.495,12,1.8,0.07,20.21,1.495,1,0,14.5683500712688,0.16063350071268798,17.300387116658822
2010,9,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),8089276.12,,0.88,2.2169,1.321,1.321,0.88,3,1.8,-0.05,20.08,0.88,0,1,1.1610629616223125,0.020410629616223128,2.0549809140436137
2010,7,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,8758.85,1.373,,6.9217,5.338,5.338,1.373,12,1.8,-0.05,20.08,1.373,1,0,4.486870207020106,0.058598702070201056,6.01984322306659
2010,6,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,2626.37,1.281,,19.1504,16.369,16.369,1.281,12,1.8,0.21,19.91,1.281,1,0,14.617238063350904,0.15898238063350903,17.10941108738846
2010,8,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,28742.02,1.421,,7.107,5.464,5.464,1.421,12,1.8,-0.05,20.08,1.421,1,0,4.543500152569654,0.05964500152569654,6.130285366453836
2010,9,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,23709.07,1.42,,7.2314,5.582,5.582,1.42,12,1.8,-0.05,20.08,1.42,1,0,4.501056444444445,0.05921056444444445,6.084415561267376
2010,7,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,3766.9,1.373,,19.0675,16.207,16.207,1.373,12,1.8,-0.05,20.08,1.373,1,0,14.62837537397165,0.1600137537397165,17.228670931914138
2010,7,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),6079686.6,,0.849,2.3514,1.484,1.484,0.849,3,1.8,-0.05,20.08,0.849,0,1,1.1859954637369847,0.020349954637369848,2.048830697885884
2010,1,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,177404.81,1.232,,2.5166,1.256,1.256,1.232,12,1.8,0.15,19.29,1.232,1,0,0.471077663003663,0.01703077663003663,1.7164345913830203
2010,9,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,54294.57,,0.88,3.7754,2.849,2.849,0.88,3,1.8,-0.05,20.08,0.88,0,1,1.203575153484515,0.02083575153484515,2.0980796063460927
2010,10,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,29855.2,1.495,,7.1152,5.398,5.398,1.495,12,1.8,0.07,20.21,1.495,1,0,4.46239367010767,0.059573936701076705,6.122780781689374
2010,10,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,89595.85,,0.998,3.9299,2.882,2.882,0.9979999999999999,3,1.8,0.07,20.21,0.998,0,1,1.2073940114394774,0.022053940114394772,2.221646281751899
2010,9,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,85932.37,,0.88,3.7754,2.849,2.849,0.88,3,1.8,-0.05,20.08,0.88,0,1,1.2095975374135035,0.020895975374135036,2.1041860564414927
2010,8,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,18580.6,1.421,,7.107,5.464,5.464,1.421,12,1.8,-0.05,20.08,1.421,1,0,4.53738622904873,0.0595838622904873,6.123828914158436
2010,1,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,80935.36,1.232,,2.5166,1.256,1.256,1.232,12,1.8,0.15,19.29,1.232,1,0,0.47834212429781536,0.017103421242978152,1.7238135156840695
2010,10,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),10233598.71,,0.998,2.5246,1.506,1.506,0.9979999999999999,3,1.8,0.07,20.21,0.998,0,1,1.1716823417159032,0.021696823417159034,2.1854119089149693
2010,8,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,1895.88,1.421,,19.1498,16.229,16.229,1.421,12,1.8,-0.05,20.08,1.421,1,0,14.604054140871419,0.1602505414087142,17.25606689779422
2010,8,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,5966.79,1.421,,7.107,5.464,5.464,1.421,12,1.8,-0.05,20.08,1.421,1,0,5.929358887952122,0.07350358887952121,7.6031125334538485
2010,4,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,8172.95,1.225,,9.251,7.655,7.655,1.225,12,1.8,0.21,19.91,1.225,1,0,4.496777283473063,0.05721777283473063,5.874240511440876
2010,7,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,4685.96,1.373,,19.0675,16.207,16.207,1.373,12,1.8,-0.05,20.08,1.373,1,0,14.634164339228613,0.16007164339228613,17.23536813294928
2010,2,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,30409.28,1.225,,9.7351,8.101,8.101,1.225,12,1.8,0.15,19.29,1.225,1,0,4.460406801753802,0.05685406801753802,5.8359226333863035
2010,9,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,9166.02,1.42,,7.2314,5.582,5.582,1.42,12,1.8,-0.05,20.08,1.42,1,0,4.4892938764291275,0.059092938764291274,6.071999243896431
2010,6,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,357052.53,1.281,,2.3586,1.052,1.052,1.281,12,1.8,0.21,19.91,1.281,1,0,0.5721167521203934,0.018531167521203932,1.8689374111801715
2010,1,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,13873.37,1.232,,10.1531,8.477,8.477,1.232,12,1.8,0.15,19.29,1.232,1,0,4.454066902819403,0.05686066902819403,5.836617965173252
2010,6,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,68099.65,,0.728,3.6476,2.876,2.876,0.728,3,1.8,0.21,19.91,0.728,0,1,1.2336769397505876,0.019616769397505875,1.974532153281272
2010,12,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),2898262.4,,1.022,2.5807,1.537,1.537,1.022,3,1.8,0.07,20.21,1.022,0,1,1.2081678333276629,0.022301678333276627,2.2467877436216366
2010,9,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,8949.54,1.42,,7.2314,5.582,5.582,1.42,12,1.8,-0.05,20.08,1.42,1,0,4.4892938764291275,0.059092938764291274,6.071999243896431
2010,8,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),9572362.64,,0.896,2.3326,1.419,1.419,0.8960000000000001,3,1.8,-0.05,20.08,0.896,0,1,1.186352183622363,0.02082352183622363,2.09683959484821
2010,7,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,228848.06,1.373,,2.4589,1.059,1.059,1.373,12,1.8,-0.05,20.08,1.373,1,0,0.5622959302522037,0.019352959302522038,1.9525548295672657
2010,6,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,2902.62,1.281,,19.1504,16.369,16.369,1.281,12,1.8,0.21,19.91,1.281,1,0,14.617238063350904,0.15898238063350903,17.10941108738846
2010,8,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,1397.83,1.421,,19.1498,16.229,16.229,1.421,12,1.8,-0.05,20.08,1.421,1,0,14.605221060229836,0.16026221060229837,17.257417157110645
2010,10,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,114859.71,,0.998,3.9299,2.882,2.882,0.9979999999999999,3,1.8,0.07,20.21,0.998,0,1,1.2109703612950717,0.022089703612950717,2.2252754495647897
2010,12,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,72046.13,,1.022,3.9614,2.888,2.888,1.022,3,1.8,0.07,20.21,1.022,0,1,1.1703324076196138,0.021923324076196137,2.2083925050310205
2010,8,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,1361.22,1.421,,19.1498,16.229,16.229,1.421,12,1.8,-0.05,20.08,1.421,1,0,14.605221060229836,0.16026221060229837,17.257417157110645
2010,2,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,29767.42,1.225,,9.7351,8.101,8.101,1.225,12,1.8,0.15,19.29,1.225,1,0,4.461349023976024,0.05686349023976024,5.836915144895061
2010,8,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,93306.93,,0.896,3.7607,2.819,2.819,0.8960000000000001,3,1.8,-0.05,20.08,0.896,0,1,1.2127774228473822,0.021087774228473823,2.1236352954716597
2010,9,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,129467.36,,0.88,3.7754,2.849,2.849,0.88,3,1.8,-0.05,20.08,0.88,0,1,1.218834951052076,0.02098834951052076,2.1135528878355014
2010,12,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,317588.61,1.526,,2.6032,1.047,1.047,1.526,12,1.8,0.07,20.21,1.526,1,0,0.5040798261346143,0.020300798261346144,2.0490756933176035
2010,8,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,4889.55,1.421,,19.1498,16.229,16.229,1.421,12,1.8,-0.05,20.08,1.421,1,0,14.617554628930145,0.16038554628930146,17.271689379822995
2010,11,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,56682.61,,1.042,3.9707,2.877,2.877,1.042,3,1.8,0.07,20.21,1.042,0,1,1.2267356129230114,0.02268735612923011,2.285936067372285
2010,10,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,289545.38,1.495,,2.636,1.11,1.11,1.495,12,1.8,0.07,20.21,1.495,1,0,0.5283240360512037,0.020233240360512036,2.042193328215358
2010,8,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,1458.67,1.421,,19.1498,16.229,16.229,1.421,12,1.8,-0.05,20.08,1.421,1,0,14.605221060229836,0.16026221060229837,17.257417157110645
2010,6,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),2556057.27,,0.728,2.3818,1.635,1.635,0.728,3,1.8,0.21,19.91,0.728,0,1,1.1715302721050878,0.018995302721050877,1.9115830411542856
2010,10,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,2165.76,1.495,,19.316,16.296,16.296,1.495,12,1.8,0.07,20.21,1.495,1,0,14.560820933434414,0.16055820933434414,17.291672366307843
2010,11,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,367299.72,1.54,,2.6568,1.085,1.085,1.54,12,1.8,0.07,20.21,1.54,1,0,0.502191730896519,0.02042191730896519,2.061415589372606
2010,3,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,22905.3,1.215,,9.1616,7.583,7.583,1.215,12,1.8,0.15,19.29,1.215,1,0,4.467781814962815,0.05682781814962815,5.833157588003979
2010,1,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,11434.59,1.232,,10.1531,8.477,8.477,1.232,12,1.8,0.15,19.29,1.232,1,0,4.456710345321344,0.05688710345321344,5.839402534678495
2010,8,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),13109495.18,,0.896,2.3326,1.419,1.419,0.8960000000000001,3,1.8,-0.05,20.08,0.896,0,1,1.194900650303944,0.020909006503039444,2.105507391463135
2010,8,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,5137.69,1.421,,19.1498,16.229,16.229,1.421,12,1.8,-0.05,20.08,1.421,1,0,14.617504628930144,0.16038504628930145,17.271631517350407
2010,7,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,107805.59,,0.849,3.7807,2.885,2.885,0.849,3,1.8,-0.05,20.08,0.849,0,1,1.217199540245189,0.020661995402451887,2.080462812337669
2010,10,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,4760.03,1.495,,19.316,16.296,16.296,1.495,12,1.8,0.07,20.21,1.495,1,0,14.571457042297773,0.16066457042297771,17.30398351507787
2010,6,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,1303.21,1.281,,19.1504,16.369,16.369,1.281,12,1.8,0.21,19.91,1.281,1,0,14.614267608250447,0.15895267608250446,17.105977935871852
2010,7,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),3150926.67,,0.849,2.3514,1.484,1.484,0.849,3,1.8,-0.05,20.08,0.849,0,1,1.1985090961144116,0.020475090961144117,2.0615151994769265
2010,9,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,12643.43,1.42,,7.2314,5.582,5.582,1.42,12,1.8,-0.05,20.08,1.42,1,0,4.501089046037297,0.059210890460372964,6.08444997666886
2010,4,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,17842.61,1.225,,9.251,7.655,7.655,1.225,12,1.8,0.21,19.91,1.225,1,0,4.515896100572629,0.05740896100572629,5.894388112532889
2010,2,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,7603.8,1.225,,9.7351,8.101,8.101,1.225,12,1.8,0.15,19.29,1.225,1,0,4.451202345987346,0.056762023459873454,5.82622735638636
2010,9,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,4419.02,1.42,,19.2937,16.352,16.352,1.42,12,1.8,-0.05,20.08,1.42,1,0,14.571289769570502,0.15991289769570502,17.21700382603275
2010,11,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,15343.52,1.54,,7.1924,5.426,5.426,1.54,12,1.8,0.07,20.21,1.54,1,0,4.1614534052646714,0.05701453405264671,5.852826857986937
2010,7,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,93585.78,,0.849,3.7807,2.885,2.885,0.849,3,1.8,-0.05,20.08,0.849,0,1,1.216429673763133,0.02065429673763133,2.0796823066741466
2010,9,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,3169.43,1.42,,19.2937,16.352,16.352,1.42,12,1.8,-0.05,20.08,1.42,1,0,14.57264090060613,0.15992640900606128,17.21856676321172
2010,12,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,120800.64,1.526,,2.6032,1.047,1.047,1.526,12,1.8,0.07,20.21,1.526,1,0,0.49959334243762776,0.020255933424376277,2.044505104376615
2010,7,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,3778.39,1.373,,19.0675,16.207,16.207,1.373,12,1.8,-0.05,20.08,1.373,1,0,14.62837537397165,0.1600137537397165,17.228670931914138
2010,4,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,118240.25,1.225,,2.4512,1.199,1.199,1.225,12,1.8,0.21,19.91,1.225,1,0,0.5693337510599421,0.01794333751059942,1.8091642041595746
2010,11,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,3280.06,1.54,,19.3392,16.271,16.271,1.54,12,1.8,0.07,20.21,1.54,1,0,14.539522712895147,0.16079522712895147,17.31910846919982
2010,7,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),13097963.78,,0.849,2.3514,1.484,1.484,0.849,3,1.8,-0.05,20.08,0.849,0,1,1.2024599793082726,0.020514599793082726,2.065520248889152
2010,11,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,4794.12,1.54,,19.3392,16.271,16.271,1.54,12,1.8,0.07,20.21,1.54,1,0,14.546033017146453,0.16086033017146453,17.32664553136598
2010,11,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,332514.95,1.54,,2.6568,1.085,1.085,1.54,12,1.8,0.07,20.21,1.54,1,0,0.5074765406626054,0.020474765406626055,2.066800307602845
2010,10,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,4352.0,1.495,,19.316,16.296,16.296,1.495,12,1.8,0.07,20.21,1.495,1,0,14.570829769570498,0.16065829769570497,17.30325742271186
2010,2,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,14668.72,1.225,,9.7351,8.101,8.101,1.225,12,1.8,0.15,19.29,1.225,1,0,4.456402556665557,0.056814025566655574,5.831704764646117
2010,3,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,389963.36,1.215,,2.511,1.268,1.268,1.215,12,1.8,0.15,19.29,1.215,1,0,0.5042111088845442,0.017192111088845444,1.7328229102915316
2010,11,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,23602.39,1.54,,7.1924,5.426,5.426,1.54,12,1.8,0.07,20.21,1.54,1,0,4.163607682709449,0.057036076827094495,5.855096460608644
2010,1,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,86816.21,1.232,,2.5166,1.256,1.256,1.232,12,1.8,0.15,19.29,1.232,1,0,0.47834212429781536,0.017103421242978152,1.7238135156840695
2010,7,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),5486648.79,,0.849,2.3514,1.484,1.484,0.849,3,1.8,-0.05,20.08,0.849,0,1,1.2012276509484663,0.020502276509484663,2.064271014185759
2010,11,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,12220.99,1.54,,7.1924,5.426,5.426,1.54,12,1.8,0.07,20.21,1.54,1,0,4.1554437996496985,0.05695443799649698,5.846495775256821
2010,7,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,313559.73,1.373,,2.4589,1.059,1.059,1.373,12,1.8,-0.05,20.08,1.373,1,0,0.5632739877670996,0.019362739877670995,1.953550383078495
2010,2,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,292164.17,1.225,,2.5823,1.327,1.327,1.225,12,1.8,0.15,19.29,1.225,1,0,0.5096772777157129,0.01734677277715713,1.7485356829226584
2010,11,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),8205169.63,,1.042,2.3293,1.269,1.269,1.042,3,1.8,0.07,20.21,1.042,0,1,1.2035658865307377,0.022455658865307378,2.262416378938914
2010,12,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),2651266.58,,1.022,2.5807,1.537,1.537,1.022,3,1.8,0.07,20.21,1.022,0,1,1.2106877207735502,0.022326877207735504,2.249345256793167
2010,8,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),2208484.19,,0.896,2.3326,1.419,1.419,0.8960000000000001,3,1.8,-0.05,20.08,0.896,0,1,1.190359185580501,0.02086359185580501,2.1009024703503743
2010,11,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,19948.17,1.54,,7.1924,5.426,5.426,1.54,12,1.8,0.07,20.21,1.54,1,0,4.165454259965526,0.057054542599655256,5.857041926398376
2010,12,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,111741.14,,1.022,3.9614,2.888,2.888,1.022,3,1.8,0.07,20.21,1.022,0,1,1.1802886246857718,0.02202288624685772,2.2184951022161226
2011,10,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,24791.34,,1.576,5.1712,3.509,3.509,1.576,3,3.2,-1.5,22.62,1.576,0,1,1.193202436108396,0.027692024361083957,2.7948426935096027
2011,7,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,386601.87,2.183,,3.4917,1.254,1.254,2.183,12,3.2,-0.84,21.75,2.183,1,0,0.46445507005395714,0.02647455070053957,2.679817160502296
2011,2,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),8377153.61,,1.087,2.9471,1.832,1.832,1.087,3,3.2,0.08,20.49,1.087,0,1,1.1338802266622263,0.022208802266622262,2.2373618272198303
2011,4,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,33662.99,2.086,,7.5363,5.202,5.202,2.086,12,3.2,-0.3,20.76,2.086,1,0,4.627798726371669,0.06713798726371668,6.92429470841236
2011,1,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,32986.17,1.55,,7.6909,5.882,5.882,1.55,12,3.2,0.08,20.49,1.55,1,0,4.456790783327785,0.060067907833277846,6.174955163830553
2011,4,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,140439.05,,1.321,4.5771,3.188,3.188,1.321,3,3.2,-0.3,20.76,1.321,0,1,1.2148853250624594,0.02535885325062459,2.557381438017714
2011,7,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,5935.8,2.183,,19.8433,16.056,16.056,2.183,12,3.2,-0.84,21.75,2.183,1,0,14.813445131584219,0.16996445131584217,18.385023100064334
2011,12,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),3965156.39,,1.426,3.3577,1.895,1.895,1.426,3,3.2,-1.5,22.62,1.426,0,1,1.2040195109833405,0.026300195109833405,2.6531435636396594
2011,11,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,71282.15,,1.485,5.2799,3.705,3.705,1.485,3,3.2,-1.5,22.62,1.485,0,1,1.2322908824214869,0.02717290882421487,2.741977424437003
2011,8,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),5446573.07,,1.552,3.2077,1.622,1.622,1.552,3,3.2,-0.84,21.75,1.552,0,1,1.1936153219441372,0.027456153219441372,2.7708199912131137
2011,12,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,158959.72,2.004,,3.5754,1.514,1.514,2.004,12,3.2,-1.5,22.62,2.004,1,0,0.49914300723688065,0.025031430072368806,2.532061534036756
